,Territory,County,subcategory,BRAND,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS,overall_coverage_pct,Opportunity Score
1407,RIFT VALLEY,LAIKIPIA,bathing soap,DETREX,221.28,0.003362589,0.006916774,62.82291179,0.026059379,1.63712608,5.22,1.551668098624
1408,RIFT VALLEY,LAIKIPIA,bathing soap,SAWA,740.91,0.00586017,0.002425141,41.49705288,0.091763379,3.807909795,5.22,3.609136903701
1409,RIFT VALLEY,LAIKIPIA,detergent,USHINDI,0.0,0.0,0.0,62.60669506,,,5.22,
1410,RIFT VALLEY,LAIKIPIA,dishwashing liquid,USHINDI,193.5726667,0.005389167,0.001359431,62.60669506,0.015598596,0.976576515,5.22,0.925599220917
1411,RIFT VALLEY,LAIKIPIA,dishwashing paste,USHINDI,40.8,0.001135894,0.000286532,62.60669506,0.01024045,0.641120716,5.22,0.6076542146248
1412,RIFT VALLEY,LAIKIPIA,fat,FRYMATE,627.5,0.017583934,0.005113487,41.1726797,0.017583934,0.723977666,5.22,0.6861860318348
1413,RIFT VALLEY,LAIKIPIA,fat,MPISHI POA,2334.276667,0.10228221,0.036114372,44.90797803,0.10228221,4.593287262,5.22,4.353517666923599
1414,RIFT VALLEY,LAIKIPIA,glycerine,SAWA,316.4153333,0.002502374,0.001035688,50.01920131,0.052349106,2.618460447,5.22,2.4817768116665997
1415,RIFT VALLEY,LAIKIPIA,lotion,BELLEZA,149.1074375,0.044218393,0.013915743,49.90524051,0.044218393,2.206729547,5.22,2.0915382646466
1416,RIFT VALLEY,LAIKIPIA,lotion,FRESCO,112.3535,0.049121736,0.016326531,50.1331621,0.049121736,2.462627977,5.22,2.3340787966006
1417,RIFT VALLEY,LAIKIPIA,margarine,ONJA,66.5,0.014583218,0.005873261,96.08154674,0.014583218,1.401178166,5.22,1.3280366657348
1418,RIFT VALLEY,LAIKIPIA,milking jelly,SAWA,414.4608889,0.003277924,0.00135661,67.7751565,0.029679024,2.011500478,5.22,1.9065001530483998
1419,RIFT VALLEY,LAIKIPIA,oil,FRESH FRI,10194.03633,0.057749184,0.023552461,35.95963703,0.069080744,2.484118494,5.22,2.3544475086132
1420,RIFT VALLEY,LAIKIPIA,oil,SALIT,3265.986833,0.013506327,0.00605009,32.21380624,0.014310921,0.461009251,5.22,0.4369445680978
1421,RIFT VALLEY,LAIKIPIA,petroleum jelly,SAWA,21.73875,0.000171451,7.12e-05,67.7751565,0.060145056,4.076340564,5.22,3.8635555865591997
1422,RIFT VALLEY,LAIKIPIA,toilet soap,SAWA,3927.961431,0.031070076,0.012856974,41.49705288,0.043496989,1.804996839,5.22,1.7107760040042
1423,RIFT VALLEY,NAKURU,bar soap,NDUME,69328.425,0.16072745,0.289359233,28.18658695,1.0,28.18658695,18.42,22.994617633809998
1424,RIFT VALLEY,NAKURU,bar soap,POPCO,2840.0,0.024196627,0.061241646,47.97042979,1.0,47.97042979,18.42,39.134276622681995
1425,RIFT VALLEY,NAKURU,bar soap,USHINDI,35918.85,1.0,0.252252586,56.68066768,1.0,56.68066768,18.42,46.240088693344
1426,RIFT VALLEY,NAKURU,bar soap,WHITEWASH,8550.36,0.037878176,0.451867203,47.00378801,1.0,47.00378801,18.42,38.345690258558
1427,RIFT VALLEY,NAKURU,bathing soap,4U,4554.5,0.090422402,0.361669181,51.5146075,1.0,51.5146075,18.42,42.025616798499996
1428,RIFT VALLEY,NAKURU,bathing soap,AFRISENSE,1812.7675,1.0,0.568022617,59.30135799,1.0,59.30135799,18.42,48.378047848242
1429,RIFT VALLEY,NAKURU,bathing soap,DETREX,8491.3765,0.129035652,0.265423604,62.82291179,1.0,62.82291179,18.42,51.250931438281995
1430,RIFT VALLEY,NAKURU,bathing soap,DIVA,1570.4,1.0,0.365150631,50.59946771,1.0,50.59946771,18.42,41.279045757818
1431,RIFT VALLEY,NAKURU,bathing soap,SAWA,8073.505,0.063861754,0.026426136,41.49705288,1.0,41.49705288,18.42,33.853295739504
1432,RIFT VALLEY,NAKURU,bodywash,SAWA,394.83,0.003122642,0.001292355,50.01920131,1.0,50.01920131,18.42,40.805664428698
1433,RIFT VALLEY,NAKURU,detergent,RAINBOW,308.56,0.164082371,0.780453258,62.60669506,1.0,62.60669506,18.42,51.074541829948
1434,RIFT VALLEY,NAKURU,detergent,USHINDI,0.0,0.0,0.0,62.60669506,,,18.42,
1435,RIFT VALLEY,NAKURU,dishwashing liquid,USHINDI,12409.6215,0.345490502,0.087150872,62.60669506,1.0,62.60669506,18.42,51.074541829948
1436,RIFT VALLEY,NAKURU,dishwashing paste,USHINDI,3984.2,0.110922259,0.027980427,62.60669506,1.0,62.60669506,18.42,51.074541829948
1437,RIFT VALLEY,NAKURU,fat,DIRIA,929.5,0.011493605,1.0,46.67976471,1.0,46.67976471,18.42,38.081352050418
1438,RIFT VALLEY,NAKURU,fat,FRYKING,99.0,0.045306601,0.340206186,48.02422195,0.805555556,38.68617879,18.42,31.560184656881997
1439,RIFT VALLEY,NAKURU,fat,FRYMATE,35378.7,1.0,0.288300424,41.1726797,1.0,41.1726797,18.42,33.58867209926
1440,RIFT VALLEY,NAKURU,fat,MPISHI POA,22803.54067,1.0,0.352801178,44.90797803,1.0,44.90797803,18.42,36.635928476874
1441,RIFT VALLEY,NAKURU,glycerine,DIVA,1483.501569,0.94465155,0.34494494,50.01920131,1.0,50.01920131,18.42,40.805664428698
1442,RIFT VALLEY,NAKURU,glycerine,SAWA,6043.177194,0.047801651,0.019780482,50.01920131,1.0,50.01920131,18.42,40.805664428698
1443,RIFT VALLEY,NAKURU,handwash,SAWA,106.3708333,0.0008409,0.000348172,50.01920131,0.484600818,24.23934586,18.42,19.774458352588
1444,RIFT VALLEY,NAKURU,lotion,BELLEZA,3359.150521,1.0,0.313499294,49.90524051,1.0,49.90524051,18.42,40.712695208057994
1445,RIFT VALLEY,NAKURU,lotion,FRESCO,2285.318,1.0,0.33208858,50.1331621,1.0,50.1331621,18.42,40.89863364118
1446,RIFT VALLEY,NAKURU,margarine,ONJA,4526.25,1.0,0.399757121,96.08154674,1.0,96.08154674,18.42,78.383325830492
1447,RIFT VALLEY,NAKURU,milking jelly,SAWA,13962.69078,0.110445821,0.045702574,67.7751565,1.0,67.7751565,18.42,55.29097267269999
1448,RIFT VALLEY,NAKURU,oil,FRESH FRI,147542.959,0.835966438,0.340885554,35.95963703,1.0,35.95963703,18.42,29.335871889074003
1449,RIFT VALLEY,NAKURU,oil,FRESH ZAIT,17.82,0.0,0.045454545,46.39791285,0.0,0.0,18.42,0.0
1450,RIFT VALLEY,NAKURU,oil,POPCO,15776.842,0.135113698,0.340211187,45.97764899,1.0,45.97764899,18.42,37.508566046042
1451,RIFT VALLEY,NAKURU,oil,SALIT,227479.9605,0.943777601,0.421396111,32.21380624,1.0,32.21380624,18.42,26.280023130591996
1452,RIFT VALLEY,NAKURU,petroleum jelly,SAWA,360.4425,0.002850633,0.001179798,67.7751565,1.0,67.7751565,18.42,55.29097267269999
1453,RIFT VALLEY,NAKURU,toilet soap,SAWA,90302.81346,0.714304073,0.295578489,41.49705288,1.0,41.49705288,18.42,33.853295739504
1454,RIFT VALLEY,NANDI,bar soap,NDUME,28864.35,0.066917622,0.120472464,28.18658695,0.416342215,11.73526603,27.08,8.557355989076001
1455,RIFT VALLEY,NANDI,bar soap,USHINDI,7090.225,0.197395657,0.049793565,56.68066768,0.197395657,11.18851764,27.08,8.158667063088002
1456,RIFT VALLEY,NANDI,bar soap,WHITEWASH,1086.475,0.00480294,0.057417748,47.00378801,0.126799673,5.960064934,27.08,4.3460793498728005
1457,RIFT VALLEY,NANDI,bathing soap,4U,715.5,0.014104583,0.056817279,51.5146075,0.15598549,8.035531279,27.08,5.859509408646801
1458,RIFT VALLEY,NANDI,bathing soap,AFRISENSE,83.0175,0.045598567,0.026013164,59.30135799,0.045598567,2.704056918,27.08,1.9717983046056002
1459,RIFT VALLEY,NANDI,bathing soap,DETREX,1778.121,0.027020472,0.055580539,62.82291179,0.209403152,13.15531572,27.08,9.592856223024002
1460,RIFT VALLEY,NANDI,bathing soap,DIVA,70.8,0.044855754,0.016462471,50.59946771,0.044855754,2.269677273,27.08,1.6550486674716003
1461,RIFT VALLEY,NANDI,bathing soap,SAWA,1556.095,0.012308368,0.005093398,41.49705288,0.192734573,7.997916758,27.08,5.8320808999336
1462,RIFT VALLEY,NANDI,bodywash,SAWA,118.025,0.000933086,0.000386319,50.01920131,0.298812905,14.94638285,27.08,10.898902374220002
1463,RIFT VALLEY,NANDI,detergent,USHINDI,0.0,0.0,0.0,62.60669506,,,27.08,
1464,RIFT VALLEY,NANDI,dishwashing liquid,USHINDI,668.0205,0.018598048,0.004691406,62.60669506,0.053830852,3.370171744,27.08,2.4575292357248
1465,RIFT VALLEY,NANDI,dishwashing paste,USHINDI,662.4,0.01844157,0.004651934,62.60669506,0.166256714,10.4087834,27.08,7.5900848552800015
1466,RIFT VALLEY,NANDI,fat,FRYKING,12.0,0.0,0.041237113,48.02422195,0.0,0.0,27.08,0.0
1467,RIFT VALLEY,NANDI,fat,FRYMATE,22374.0,0.632357265,0.182325345,41.1726797,0.632357265,26.03584312,27.08,18.985336803104
1468,RIFT VALLEY,NANDI,fat,MPISHI POA,5881.394,0.257847664,0.090993007,44.90797803,0.257847664,11.57941722,27.08,8.443711036824
1469,RIFT VALLEY,NANDI,glycerine,SAWA,963.9793333,0.007624672,0.00315529,50.01920131,0.159506452,7.978385322,27.08,5.817838576802401
1470,RIFT VALLEY,NANDI,handwash,SAWA,203.495,0.001609162,0.000666078,50.01920131,0.927341312,46.38487176,27.08,33.823848487392006
1471,RIFT VALLEY,NANDI,lotion,BELLEZA,456.7847083,0.135828465,0.042630326,49.90524051,0.135828465,6.778552197,27.08,4.9429202620524
1472,RIFT VALLEY,NANDI,lotion,FRESCO,299.7089375,0.131107527,0.043551889,50.1331621,0.131107527,6.572834921,27.08,4.7929112243932
1473,RIFT VALLEY,NANDI,margarine,ONJA,641.25,0.141578744,0.056635019,96.08154674,0.141578744,13.6031047,27.08,9.91938394724
1474,RIFT VALLEY,NANDI,milking jelly,SAWA,2135.125667,0.01688856,0.006988677,67.7751565,0.152912623,10.36367692,27.08,7.557193210064001
1475,RIFT VALLEY,NANDI,oil,FRESH FRI,24320.85067,0.137791535,0.056191273,35.95963703,0.164829027,5.927191988,27.08,4.3221083976496
1476,RIFT VALLEY,NANDI,oil,FRESH ZAIT,44.55,0.000505732,0.113636364,46.39791285,0.107142857,4.971204948,27.08,3.6250026480816
1477,RIFT VALLEY,NANDI,oil,POPCO,3202.12,0.027301348,0.069050387,45.97764899,0.202062032,9.290337159,27.08,6.774513856342801
1478,RIFT VALLEY,NANDI,oil,SALIT,46504.7005,0.192905196,0.086147808,32.21380624,0.204396879,6.584401449,27.08,4.8013455366108
1479,RIFT VALLEY,NANDI,petroleum jelly,SAWA,42.755,0.000337692,0.000139945,67.7751565,0.118462173,8.028792347,27.08,5.8545953794324
1480,RIFT VALLEY,NANDI,toilet soap,SAWA,5207.604,0.041192181,0.01704549,41.49705288,0.057667571,2.393034252,27.08,1.7450005765584002
1481,RIFT VALLEY,NAROK,bar soap,NDUME,0.0,0.0,0.0,28.18658695,0.0,0.0,2.21,0.0
1482,RIFT VALLEY,NAROK,bar soap,USHINDI,6793.15,0.18912493,0.047707253,56.68066768,0.18912493,10.71972732,2.21,10.482821346228
1483,RIFT VALLEY,NAROK,bar soap,WHITEWASH,1885.45,0.008343494,0.099641772,47.00378801,0.220271803,10.35360913,2.21,10.124794368227
1484,RIFT VALLEY,NAROK,bathing soap,AFRISENSE,59.14,0.032423992,0.018531255,59.30135799,0.032423992,1.92278676,2.21,1.880293172604
1485,RIFT VALLEY,NAROK,bathing soap,DETREX,3238.587,0.049213833,0.101231813,62.82291179,0.381397174,23.96048102,2.21,23.430954389457998
1486,RIFT VALLEY,NAROK,bathing soap,DIVA,26.4,0.016575943,0.006138549,50.59946771,0.016575943,0.838733891,2.21,0.8201978720088999
1487,RIFT VALLEY,NAROK,bathing soap,SAWA,2809.61,0.022223801,0.009196394,41.49705288,0.3479986,14.4409163,2.21,14.12177204977
1488,RIFT VALLEY,NAROK,detergent,RAINBOW,0.2,0.0,0.000505868,62.60669506,0.0,0.0,2.21,0.0
1489,RIFT VALLEY,NAROK,detergent,USHINDI,0.0,0.0,0.0,62.60669506,,,2.21,
1490,RIFT VALLEY,NAROK,dishwashing liquid,USHINDI,4553.165917,0.126762575,0.031976187,62.60669506,0.366906107,22.97077877,2.21,22.463124559182997
1491,RIFT VALLEY,NAROK,dishwashing paste,USHINDI,1235.0,0.034383061,0.008673216,62.60669506,0.309974399,19.40647267,2.21,18.977589623992998
1492,RIFT VALLEY,NAROK,fat,FRYMATE,142.0,0.003858854,0.001157156,41.1726797,0.003858854,0.158879343,2.21,0.1553681095197
1493,RIFT VALLEY,NAROK,fat,MPISHI POA,2.094333333,0.0,3.24e-05,44.90797803,0.0,0.0,2.21,0.0
1494,RIFT VALLEY,NAROK,glycerine,DIVA,16.89125,0.010519509,0.003927567,50.01920131,0.011135862,0.557006927,2.21,0.5446970739133
1495,RIFT VALLEY,NAROK,glycerine,SAWA,1089.110646,0.008614473,0.003564869,50.01920131,0.180212883,9.01410447,2.21,8.814892761212999
1496,RIFT VALLEY,NAROK,handwash,SAWA,29.81916667,0.000235368,9.76e-05,50.01920131,0.135640061,6.784607509,2.21,6.6346676830510996
1497,RIFT VALLEY,NAROK,lotion,BELLEZA,649.7179792,0.193273822,0.060636201,49.90524051,0.193273822,9.645376565,2.21,9.432213742913499
1498,RIFT VALLEY,NAROK,lotion,FRESCO,325.3072083,0.142309201,0.047271675,50.1331621,0.142309201,7.134410245,2.21,6.976739778585499
1499,RIFT VALLEY,NAROK,margarine,ONJA,211.0,0.046511628,0.01863546,96.08154674,0.046511628,4.468909151,2.21,4.3701462587629
1500,RIFT VALLEY,NAROK,milking jelly,SAWA,951.0911667,0.007522725,0.003113104,67.7751565,0.068112356,4.616325558,2.21,4.5143047631682
1501,RIFT VALLEY,NAROK,oil,FRESH FRI,19037.62483,0.107856844,0.043984825,35.95963703,0.129020543,4.639531911,2.21,4.5369982557669
1502,RIFT VALLEY,NAROK,oil,SALIT,17124.485,0.071005699,0.031722317,32.21380624,0.075235627,2.423625905,2.21,2.3700637724995
1503,RIFT VALLEY,NAROK,petroleum jelly,SAWA,79.645,0.000629496,0.000260693,67.7751565,0.2208267,14.96656413,2.21,14.635803062727
1504,RIFT VALLEY,NAROK,toilet soap,SAWA,11197.16319,0.088570213,0.03665047,41.49705288,0.123995111,5.145431665,2.21,5.0317176252035
1505,RIFT VALLEY,NYANDARUA,bar soap,NDUME,3959.2,0.009178805,0.016524695,28.18658695,0.057107889,1.609676479,22.81,1.2425092741401
1506,RIFT VALLEY,NYANDARUA,bar soap,USHINDI,7553.875,0.210303921,0.053049708,56.68066768,0.210303921,11.92016667,22.81,9.201176652573
1507,RIFT VALLEY,NYANDARUA,bar soap,WHITEWASH,1706.8,0.00755183,0.090200523,47.00378801,0.199371529,9.371217104,22.81,7.2336424825776
1508,RIFT VALLEY,NYANDARUA,bathing soap,AFRISENSE,56.5475,0.030993562,0.017718907,59.30135799,0.030993562,1.837960338,22.81,1.4187215849022001
1509,RIFT VALLEY,NYANDARUA,bathing soap,DETREX,949.0625833,0.014422033,0.029665816,62.82291179,0.111767813,7.021579476,22.81,5.4199571975244005
1510,RIFT VALLEY,NYANDARUA,bathing soap,DIVA,51.6,0.032626646,0.011998072,50.59946771,0.032626646,1.650890946,22.81,1.2743227212174002
1511,RIFT VALLEY,NYANDARUA,bathing soap,SAWA,1587.65,0.012557971,0.005196684,41.49705288,0.196643067,8.160107757,22.81,6.2987871776283
1512,RIFT VALLEY,NYANDARUA,detergent,RAINBOW,35.0,0.018517533,0.088526912,62.60669506,0.112855104,7.065485109,22.81,5.4538479556371
1513,RIFT VALLEY,NYANDARUA,detergent,USHINDI,0.0,0.0,0.0,62.60669506,,,22.81,
1514,RIFT VALLEY,NYANDARUA,dishwashing liquid,USHINDI,1207.476333,0.033616787,0.008479921,62.60669506,0.097301625,6.091733144,22.81,4.7022088138536
1515,RIFT VALLEY,NYANDARUA,dishwashing paste,USHINDI,327.2,0.009109423,0.002297876,62.60669506,0.082124391,5.141536726,22.81,3.9687521987994003
1516,RIFT VALLEY,NYANDARUA,fat,FRYKING,24.0,0.006249186,0.082474227,48.02422195,0.111111111,5.336024661,22.81,4.1188774358259
1517,RIFT VALLEY,NYANDARUA,fat,FRYMATE,1275.5,0.035902887,0.010394028,41.1726797,0.035902887,1.478218064,22.81,1.1410365236016
1518,RIFT VALLEY,NYANDARUA,fat,MPISHI POA,4011.2895,0.175830739,0.062059997,44.90797803,0.175830739,7.896202979,22.81,6.0950790794901
1519,RIFT VALLEY,NYANDARUA,glycerine,DIVA,65.39926389,0.041415849,0.015206688,50.01920131,0.043842461,2.192964877,22.81,1.6927495885563002
1520,RIFT VALLEY,NYANDARUA,glycerine,SAWA,478.2288264,0.003782335,0.001565335,50.01920131,0.079125616,3.957800136,22.81,3.0550259249784
1521,RIFT VALLEY,NYANDARUA,handwash,SAWA,10.275,8.08e-05,3.36e-05,50.01920131,0.046547981,2.328292835,22.81,1.7972092393365
1522,RIFT VALLEY,NYANDARUA,lotion,BELLEZA,504.1962917,0.149945135,0.047055105,49.90524051,0.149945135,7.483048015,22.81,5.7761647627784996
1523,RIFT VALLEY,NYANDARUA,lotion,FRESCO,343.4351667,0.150241904,0.04990592,50.1331621,0.150241904,7.53210172,22.81,5.814029317668
1524,RIFT VALLEY,NYANDARUA,margarine,ONJA,271.25,0.059824339,0.023956723,96.08154674,0.059824339,5.748014976,22.81,4.4368927599744
1525,RIFT VALLEY,NYANDARUA,milking jelly,SAWA,2556.225056,0.0202195,0.008367017,67.7751565,0.18307166,12.4077104,22.81,9.57751165776
1526,RIFT VALLEY,NYANDARUA,oil,FRESH FRI,27526.9935,0.155957499,0.063598795,35.95963703,0.186559522,6.708612706,22.81,5.178378147761401
1527,RIFT VALLEY,NYANDARUA,oil,POPCO,2063.496,0.017539086,0.044497145,45.97764899,0.129809832,5.968350896,22.81,4.6069700566224
1528,RIFT VALLEY,NYANDARUA,oil,SALIT,22080.98567,0.091570386,0.040904005,32.21380624,0.097025386,3.125556997,22.81,2.4126174459843
1529,RIFT VALLEY,NYANDARUA,petroleum jelly,SAWA,81.06875,0.000640758,0.000265354,67.7751565,0.224777404,15.23432376,22.81,11.759374510344001
1530,RIFT VALLEY,NYANDARUA,toilet soap,SAWA,13178.02367,0.104239023,0.043134208,41.49705288,0.145930882,6.055701529,22.81,4.6743960102351005
1531,RIFT VALLEY,SAMBURU,bathing soap,DETREX,0.48,7.29e-06,1.5e-05,62.82291179,5.65e-05,0.00355125,0.1,0.00354769875
1532,RIFT VALLEY,SAMBURU,bathing soap,SAWA,1.35,1.02e-05,4.42e-06,41.49705288,0.000159319,0.006611256,0.1,0.006604644744
1533,RIFT VALLEY,SAMBURU,dishwashing liquid,USHINDI,19.736,0.000549461,0.000138603,62.60669506,0.001590379,0.099568366,0.1,0.099468797634
1534,RIFT VALLEY,SAMBURU,fat,MPISHI POA,10.0,0.000346718,0.000154713,44.90797803,0.000346718,0.015570394,0.1,0.015554823605999999
1535,RIFT VALLEY,SAMBURU,margarine,ONJA,5.0,0.00099431,0.000441599,96.08154674,0.00099431,0.095534875,0.1,0.09543934012500001
1536,RIFT VALLEY,SAMBURU,milking jelly,SAWA,7.462,5.85e-05,2.44e-05,67.7751565,0.000529861,0.035911405,0.1,0.035875493595
1537,RIFT VALLEY,SAMBURU,oil,FRESH FRI,245.929,0.001383334,0.000568198,35.95963703,0.001654772,0.059504998,0.1,0.059445493002000006
1538,RIFT VALLEY,SAMBURU,oil,SALIT,12.474,7.39e-06,2.31e-05,32.21380624,7.83e-06,0.000252364,0.1,0.00025211163599999996
1539,RIFT VALLEY,SAMBURU,toilet soap,SAWA,7.883666667,6.19e-05,2.58e-05,41.49705288,8.66e-05,0.003593506,0.1,0.003589912494
1540,RIFT VALLEY,TRANS NZOIA,bar soap,NDUME,12401.6,0.028751231,0.051761128,28.18658695,0.178881894,5.04207007,33.61,3.3474303194729997
1541,RIFT VALLEY,TRANS NZOIA,bar soap,USHINDI,6908.95,0.192348864,0.048520498,56.68066768,0.192348864,10.90246205,33.61,7.238144554994999
1542,RIFT VALLEY,TRANS NZOIA,bar soap,WHITEWASH,212.825,0.000931474,0.01124732,47.00378801,0.02459131,1.155884716,33.61,0.7673918629524
1543,RIFT VALLEY,TRANS NZOIA,bathing soap,4U,471.0,0.009244018,0.037401731,51.5146075,0.102231505,5.266415849,33.61,3.4963734821511
1544,RIFT VALLEY,TRANS NZOIA,bathing soap,AFRISENSE,210.7775,0.116091023,0.06604619,59.30135799,0.116091023,6.884355334,33.61,4.5705235062425995
1545,RIFT VALLEY,TRANS NZOIA,bathing soap,DETREX,2605.646,0.03959561,0.081447331,62.82291179,0.306857905,19.27770707,33.61,12.798469723773
1546,RIFT VALLEY,TRANS NZOIA,bathing soap,DIVA,96.0,0.060906457,0.022321995,50.59946771,0.060906457,3.081834328,33.61,2.0460298103591996
1547,RIFT VALLEY,TRANS NZOIA,bathing soap,SAWA,3292.025,0.026039753,0.010775431,41.49705288,0.40775193,16.92050339,33.61,11.233522200621
1548,RIFT VALLEY,TRANS NZOIA,bodywash,SAWA,62.115,0.000490832,0.000203314,50.01920131,0.15718479,7.86225764,33.61,5.219752847195999
1549,RIFT VALLEY,TRANS NZOIA,detergent,USHINDI,0.0,0.0,0.0,62.60669506,,,33.61,
1550,RIFT VALLEY,TRANS NZOIA,dishwashing liquid,USHINDI,516.48275,0.014379156,0.003627179,62.60669506,0.041619541,2.605661908,33.61,1.7298989407212
1551,RIFT VALLEY,TRANS NZOIA,dishwashing paste,USHINDI,611.6,0.017027271,0.004295173,62.60669506,0.15350635,9.610525249,33.61,6.380427712811099
1552,RIFT VALLEY,TRANS NZOIA,fat,FRYMATE,6976.5,0.197070098,0.05685138,41.1726797,0.197070098,8.113904034,33.61,5.3868208881726
1553,RIFT VALLEY,TRANS NZOIA,fat,MPISHI POA,3128.680667,0.137122281,0.048404861,44.90797803,0.137122281,6.157884387,33.61,4.0882194445293
1554,RIFT VALLEY,TRANS NZOIA,glycerine,DIVA,1.506583333,0.000720512,0.000350312,50.01920131,0.000762728,0.038151057,33.61,0.0253284867423
1555,RIFT VALLEY,TRANS NZOIA,glycerine,SAWA,1601.204583,0.012665189,0.005241051,50.01920131,0.264952966,13.25273576,33.61,8.798491271064
1556,RIFT VALLEY,TRANS NZOIA,handwash,SAWA,128.9958333,0.001019866,0.000422228,50.01920131,0.587736876,29.3981291,33.61,19.517417909489996
1557,RIFT VALLEY,TRANS NZOIA,lotion,BELLEZA,798.1281875,0.237462558,0.074486874,49.90524051,0.237462558,11.85062608,33.61,7.867630654511999
1558,RIFT VALLEY,TRANS NZOIA,lotion,FRESCO,512.164625,0.224077061,0.074424663,50.1331621,0.224077061,11.2336916,33.61,7.458047853239999
1559,RIFT VALLEY,TRANS NZOIA,margarine,ONJA,687.0,0.151687566,0.060675646,96.08154674,0.151687566,14.57437592,33.61,9.675928173287998
1560,RIFT VALLEY,TRANS NZOIA,milking jelly,SAWA,2726.662056,0.021567674,0.00892489,67.7751565,0.195278317,13.23501849,33.61,8.786728775511
1561,RIFT VALLEY,TRANS NZOIA,oil,FRESH FRI,38648.66733,0.218972762,0.089294484,35.95963703,0.261939657,9.419254998,33.61,6.253443393172199
1562,RIFT VALLEY,TRANS NZOIA,oil,POPCO,2099.052,0.017843934,0.045263873,45.97764899,0.132066063,6.072087111,33.61,4.0312586329929
1563,RIFT VALLEY,TRANS NZOIA,oil,SALIT,21843.08767,0.09058334,0.04046331,32.21380624,0.09597954,3.091866292,33.61,2.0526900312588
1564,RIFT VALLEY,TRANS NZOIA,petroleum jelly,SAWA,168.64,0.001333456,0.000551991,67.7751565,0.467775223,31.70353892,33.61,21.047979488988
1565,RIFT VALLEY,TRANS NZOIA,toilet soap,SAWA,10707.82403,0.084699489,0.035048769,41.49705288,0.118576237,4.920564389,33.61,3.2667626978570996
1566,RIFT VALLEY,TURKANA,bar soap,USHINDI,8444.6,0.235102182,0.059305133,56.68066768,0.235102182,13.32574863,0.27,13.289769108699
1567,RIFT VALLEY,TURKANA,bar soap,WHITEWASH,2435.5,0.010780969,0.128710671,47.00378801,0.284622184,13.37832078,0.27,13.342199313894
1568,RIFT VALLEY,TURKANA,bathing soap,AFRISENSE,108.345,0.059573188,0.033949423,59.30135799,0.059573188,3.532770977,0.27,3.5232324953621
1569,RIFT VALLEY,TURKANA,bathing soap,DETREX,3071.812,0.046679506,0.096018757,62.82291179,0.36175666,22.72660673,0.27,22.665244891829
1570,RIFT VALLEY,TURKANA,bathing soap,DIVA,120.0,0.076192842,0.027902493,50.59946771,0.076192842,3.855317237,0.27,3.8449078804601
1571,RIFT VALLEY,TURKANA,bathing soap,SAWA,1381.5,0.010927303,0.004521915,41.49705288,0.171108726,7.100507868,0.27,7.0813364967564
1572,RIFT VALLEY,TURKANA,dishwashing paste,USHINDI,181.2,0.005044705,0.00127254,62.60669506,0.045479645,2.847330241,0.27,2.8396424493493
1573,RIFT VALLEY,TURKANA,fat,FRYMATE,12.0,0.000183755,9.78e-05,41.1726797,0.000183755,0.007565683,0.27,0.0075452556559
1574,RIFT VALLEY,TURKANA,glycerine,DIVA,174.6711667,0.111014694,0.040614676,50.01920131,0.1175192,5.878216524,0.27,5.862345339385199
1575,RIFT VALLEY,TURKANA,glycerine,SAWA,216.2364167,0.001709948,0.000707783,50.01920131,0.035771737,1.78927373,0.27,1.7844426909289999
1576,RIFT VALLEY,TURKANA,lotion,BELLEZA,458.6771875,0.136391945,0.042806946,49.90524051,0.136391945,6.806672829,0.27,6.7882948123617
1577,RIFT VALLEY,TURKANA,lotion,FRESCO,254.58825,0.111362943,0.036995224,50.1331621,0.111362943,5.582976471,0.27,5.5679024345283
1578,RIFT VALLEY,TURKANA,margarine,ONJA,36.0,0.007844004,0.00317951,96.08154674,0.007844004,0.753664014,0.27,0.7516291211622
1579,RIFT VALLEY,TURKANA,milking jelly,SAWA,1481.870333,0.011721243,0.004850447,67.7751565,0.106126632,7.192749107,0.27,7.1733286844111
1580,RIFT VALLEY,TURKANA,oil,FRESH FRI,4325.02,0.024495412,0.009992594,35.95963703,0.029301908,1.053685977,0.27,1.0508410248620998
1581,RIFT VALLEY,TURKANA,oil,SALIT,7379.44,0.030573182,0.013670071,32.21380624,0.032394477,1.043549407,0.27,1.0407318236010998
1582,RIFT VALLEY,TURKANA,petroleum jelly,SAWA,3.06,2.37e-05,1e-05,67.7751565,0.008314169,0.563494137,0.27,0.5619727028300999
1583,RIFT VALLEY,TURKANA,toilet soap,SAWA,11363.851,0.08988873,0.037196072,41.49705288,0.125840988,5.222030137,0.27,5.2079306556301
1584,RIFT VALLEY,UASIN GISHU,bar soap,NDUME,61204.0,0.141892202,0.255449947,28.18658695,0.882812497,24.88347121,28.75,17.729473237125
1585,RIFT VALLEY,UASIN GISHU,bar soap,USHINDI,8618.425,0.239941563,0.06052588,56.68066768,0.239941563,13.60004798,28.75,9.69003418575
1586,RIFT VALLEY,UASIN GISHU,bar soap,WHITEWASH,935.8,0.004135244,0.049454915,47.00378801,0.109172196,5.131506753,28.75,3.6561985615125003
1587,RIFT VALLEY,UASIN GISHU,bathing soap,4U,4407.0,0.08749016,0.349956325,51.5146075,0.967571727,49.84407774,28.75,35.51390538975
